,id,time (delta),RSSI (dBm)
4287,0,0:,0
4294,0,0:,0
4295,0,0:,0
4296,0,0:,0
4303,0,0:,0
4304,0,0:,0
4305,0,0:,0
4312,0,0:,0
4313,0,0:,0
4314,0,0:,0
4321,0,0:,0
4322,0,0:,0
4323,0,0:,0
4330,0,0:,0
4331,0,0:,0
4332,0,0:,0
4339,0,0:,0
4340,0,0:,0
4341,0,0:,0
4348,0,0:,0
4349,0,0:,0
4350,0,0:,0
4357,0,0:,0
4358,0,0:,0
4359,0,0:,0
4366,0,0:,0
4367,0,0:,0
4368,0,0:,0
4375,0,0:,0
4376,0,0:,0
4377,0,0:,0
4384,0,0:,0
4385,0,0:,0
4386,0,0:,0
4393,0,0:,0
4394,0,0:,0
4395,0,0:,0
4402,0,0:,0
4403,0,0:,0
4404,0,0:,0
4411,0,0:,0
4412,0,0:,0
4413,0,0:,0
4420,0,0:,0
4421,0,0:,0
4422,0,0:,0
4429,0,0:,0
4430,0,0:,0
4431,0,0:,0
4438,0,0:,0
4439,0,0:,0
4440,0,0:,0
4447,0,0:,0
4448,0,0:,0
4449,0,0:,0
4456,0,0:,0
4457,0,0:,0
4458,0,0:,0
4465,0,0:,0
4466,0,0:,0
4467,0,0:,0
4474,0,0:,0
4475,0,0:,0
4476,0,0:,0
4483,0,0:,0
4484,0,0:,0
4485,0,0:,0
4492,0,0:,0
4493,0,0:,0
4494,0,0:,0
4501,0,0:,0
4502,0,0:,0
4503,0,0:,0
4510,0,0:,0
4511,0,0:,0
4512,0,0:,0
4519,0,0:,0
4520,0,0:,0
4521,0,0:,0
4528,0,0:,0
4529,0,0:,0
4530,0,0:,0
4537,0,0:,0
4538,0,0:,0
4539,0,0:,0
4546,0,0:,0
4547,0,0:,0
4548,0,0:,0
4555,0,0:,0
4556,0,0:,0
4557,0,0:,0
4564,0,0:,0
4565,0,0:,0
4566,0,0:,0
4573,0,0:,0
4574,0,0:,0
4575,0,0:,0
4582,0,0:,0
4583,0,0:,0
4584,0,0:,0
4591,0,0:,0
4592,0,0:,0
4593,0,0:,0
4600,0,0:,0
4601,0,0:,0
4602,0,0:,0
4609,0,0:,0
4610,0,0:,0
4611,0,0:,0
4618,0,0:,0
4619,0,0:,0
4620,0,0:,0
4627,0,0:,0
4628,0,0:,0
4629,0,0:,0
4636,0,0:,0
4637,0,0:,0
4638,0,0:,0
4645,0,0:,0
4646,0,0:,0
4647,0,0:,0
4654,0,0:,0
4655,0,0:,0
4656,0,0:,0
4663,0,0:,0
4664,0,0:,0
4665,0,0:,0
4672,0,0:,0
4673,0,0:,0
4674,0,0:,0
4681,0,0:,0
4682,0,0:,0
4683,0,0:,0
4690,0,0:,0
4691,0,0:,0
4692,0,0:,0
4699,0,0:,0
4700,0,0:,0
4701,0,0:,0
4708,0,0:,0
4709,0,0:,0
4710,0,0:,0
4717,0,0:,0
4718,0,0:,0
4719,0,0:,0
4726,0,0:,0
4727,0,0:,0
4728,0,0:,0
4735,0,0:,0
4736,0,0:,0
4737,0,0:,0
4744,0,0:,0
4745,0,0:,0
4746,0,0:,0
4753,0,0:,0
4754,0,0:,0
4755,0,0:,0
4762,0,0:,0
4763,0,0:,0
4764,0,0:,0
4771,0,0:,0
4772,0,0:,0
4773,0,0:,0
4780,0,0:,0
4781,0,0:,0
4782,0,0:,0
4789,0,0:,0
4790,0,0:,0
4791,0,0:,0
4798,0,0:,0
4799,0,0:,0
4800,0,0:,0
4807,0,0:,0
4808,0,0:,0
4809,0,0:,0
4816,0,0:,0
4817,0,0:,0
4818,0,0:,0
4825,0,0:,0
4826,0,0:,0
4827,0,0:,0
4834,0,0:,0
4835,0,0:,0
4836,0,0:,0
4843,0,0:,0
4844,0,0:,0
4845,0,0:,0
4852,0,0:,0
4853,0,0:,0
4854,0,0:,0
4861,0,0:,0
4862,0,0:,0
4863,0,0:,0
4870,0,0:,0
4871,0,0:,0
4872,0,0:,0
4879,0,0:,0
4880,0,0:,0
4881,0,0:,0
4888,0,0:,0
4889,0,0:,0
4890,0,0:,0
4897,0,0:,0
4898,0,0:,0
4899,0,0:,0
4906,0,0:,0
4907,0,0:,0
4908,0,0:,0
4915,0,0:,0
4916,0,0:,0
4917,0,0:,0
4924,0,0:,0
4925,0,0:,0
4926,0,0:,0
4933,0,0:,0
4934,0,0:,0
4935,0,0:,0
4942,0,0:,0
4943,0,0:,0
4944,0,0:,0
4951,0,0:,0
4952,0,0:,0
4953,0,0:,0
4960,0,0:,0
4961,0,0:,0
4962,0,0:,0
4969,0,0:,0
4970,0,0:,0
4971,0,0:,0
4978,0,0:,0
4979,0,0:,0
4980,0,0:,0
4987,0,0:,0
4988,0,0:,0
4989,0,0:,0
4996,0,0:,0
4997,0,0:,0
4998,0,0:,0
5005,0,0:,0
5006,0,0:,0
5007,0,0:,0
5014,0,0:,0
5015,0,0:,0
5016,0,0:,0
5023,0,0:,0
5024,0,0:,0
5025,0,0:,0
5032,0,0:,0
5033,0,0:,0
5034,0,0:,0
5041,0,0:,0
5042,0,0:,0
5043,0,0:,0
5050,0,0:,0
5051,0,0:,0
5052,0,0:,0
5059,0,0:,0
5060,0,0:,0
5061,0,0:,0
5068,0,0:,0
5069,0,0:,0
5070,0,0:,0
5077,0,0:,0
5078,0,0:,0
5079,0,0:,0
5086,0,0:,0
5087,0,0:,0
5088,0,0:,0
5095,0,0:,0
5096,0,0:,0
5097,0,0:,0
5104,0,0:,0
5105,0,0:,0
5106,0,0:,0
5113,0,0:,0
5114,0,0:,0
5115,0,0:,0
5122,0,0:,0
5123,0,0:,0
5124,0,0:,0
5131,0,0:,0
5132,0,0:,0
5133,0,0:,0
5140,0,0:,0
5141,0,0:,0
5142,0,0:,0
5149,0,0:,0
5150,0,0:,0
5151,0,0:,0
5158,0,0:,0
5159,0,0:,0
5160,0,0:,0
5167,0,0:,0
5168,0,0:,0
5169,0,0:,0
5176,0,0:,0
5177,0,0:,0
5178,0,0:,0
5185,0,0:,0
5186,0,0:,0
5187,0,0:,0
5194,0,0:,0
5195,0,0:,0
5196,0,0:,0
5203,0,0:,0
5204,0,0:,0
5205,0,0:,0
5212,0,0:,0
5213,0,0:,0
5214,0,0:,0
5221,0,0:,0
5222,0,0:,0
5223,0,0:,0
5230,0,0:,0
5231,0,0:,0
5232,0,0:,0
5239,0,0:,0
5240,0,0:,0
5241,0,0:,0
5248,0,0:,0
5249,0,0:,0
5250,0,0:,0
5257,0,0:,0
5258,0,0:,0
5259,0,0:,0
5266,0,0:,0
5267,0,0:,0
5268,0,0:,0
5275,0,0:,0
5276,0,0:,0
5277,0,0:,0
5284,0,0:,0
5285,0,0:,0
5286,0,0:,0
5293,0,0:,0
5294,0,0:,0
5295,0,0:,0
5302,0,0:,0
5303,0,0:,0
5304,0,0:,0
5311,0,0:,0
5312,0,0:,0
5313,0,0:,0
5320,0,0:,0
5321,0,0:,0
5322,0,0:,0
5329,0,0:,0
5330,0,0:,0
5331,0,0:,0
5338,0,0:,0
5339,0,0:,0
5340,0,0:,0
5347,0,0:,0
5348,0,0:,0
5349,0,0:,0
5356,0,0:,0
5357,0,0:,0
5358,0,0:,0
5365,0,0:,0
5366,0,0:,0
5367,0,0:,0
5374,0,0:,0
5375,0,0:,0
5376,0,0:,0
5383,0,0:,0
5384,0,0:,0
5385,0,0:,0
5392,0,0:,0
5393,0,0:,0
5394,0,0:,0
5401,0,0:,0
5402,0,0:,0
5403,0,0:,0
5410,0,0:,0
5411,0,0:,0
5412,0,0:,0
5419,0,0:,0
5420,0,0:,0
5421,0,0:,0
5428,0,0:,0
5429,0,0:,0
5430,0,0:,0
5437,0,0:,0
5438,0,0:,0
5439,0,0:,0
5446,0,0:,0
5447,0,0:,0
5448,0,0:,0
5455,0,0:,0
5456,0,0:,0
5457,0,0:,0
5464,0,0:,0
5465,0,0:,0
5466,0,0:,0
5473,0,0:,0
5474,0,0:,0
5475,0,0:,0
5482,0,0:,0
5483,0,0:,0
5484,0,0:,0
5491,0,0:,0
5492,0,0:,0
5493,0,0:,0
5500,0,0:,0
5501,0,0:,0
5502,0,0:,0
5509,0,0:,0
5510,0,0:,0
5511,0,0:,0
5518,0,0:,0
5519,0,0:,0
5520,0,0:,0
5527,0,0:,0
5528,0,0:,0
5529,0,0:,0
5536,0,0:,0
5537,0,0:,0
5538,0,0:,0
5545,0,0:,0
5546,0,0:,0
5547,0,0:,0
5554,0,0:,0
5555,0,0:,0
5556,0,0:,0
5563,0,0:,0
5564,0,0:,0
5565,0,0:,0
5572,0,0:,0
5573,0,0:,0
5574,0,0:,0
5581,0,0:,0
5582,0,0:,0
5583,0,0:,0
5590,0,0:,0
5591,0,0:,0
5592,0,0:,0
5599,0,0:,0
5600,0,0:,0
5601,0,0:,0
5608,0,0:,0
5609,0,0:,0
5610,0,0:,0
5617,0,0:,0
5618,0,0:,0
5619,0,0:,0
5626,0,0:,0
5627,0,0:,0
5628,0,0:,0
5635,0,0:,0
5636,0,0:,0
5637,0,0:,0
5644,0,0:,0
5645,0,0:,0
5646,0,0:,0
5653,0,0:,0
5654,0,0:,0
5655,0,0:,0
5662,0,0:,0
5663,0,0:,0
5664,0,0:,0
5671,0,0:,0
5672,0,0:,0
5673,0,0:,0
5680,0,0:,0
5681,0,0:,0
5682,0,0:,0
5689,0,0:,0
5690,0,0:,0
5691,0,0:,0
5698,0,0:,0
5699,0,0:,0
5700,0,0:,0
5707,0,0:,0
5708,0,0:,0
5709,0,0:,0
5716,0,0:,0
5717,0,0:,0
5718,0,0:,0
5725,0,0:,0
5726,0,0:,0
5727,0,0:,0
5734,0,0:,0
5735,0,0:,0
5736,0,0:,0
5743,0,0:,0
5744,0,0:,0
5745,0,0:,0
5752,0,0:,0
5753,0,0:,0
5754,0,0:,0
5761,0,0:,0
5762,0,0:,0
5763,0,0:,0
5770,0,0:,0
5771,0,0:,0
5772,0,0:,0
5779,0,0:,0
5780,0,0:,0
5781,0,0:,0
5788,0,0:,0
5789,0,0:,0
5790,0,0:,0
5797,0,0:,0
5798,0,0:,0
5799,0,0:,0
5806,0,0:,0
5807,0,0:,0
5808,0,0:,0
5815,0,0:,0
5816,0,0:,0
5817,0,0:,0
5824,0,0:,0
5825,0,0:,0
5826,0,0:,0
5833,0,0:,0
5834,0,0:,0
5835,0,0:,0
5842,0,0:,0
5843,0,0:,0
5844,0,0:,0
5851,0,0:,0
5852,0,0:,0
5853,0,0:,0
5860,0,0:,0
5861,0,0:,0
5862,0,0:,0
5869,0,0:,0
5870,0,0:,0
5871,0,0:,0
5878,0,0:,0
5879,0,0:,0
5880,0,0:,0
5887,0,0:,0
5888,0,0:,0
5889,0,0:,0
5896,0,0:,0
5897,0,0:,0
5898,0,0:,0
5905,0,0:,0
5906,0,0:,0
5907,0,0:,0
5914,0,0:,0
5915,0,0:,0
5916,0,0:,0
5923,0,0:,0
5924,0,0:,0
5925,0,0:,0
5932,0,0:,0
5933,0,0:,0
5934,0,0:,0
5941,0,0:,0
5942,0,0:,0
5943,0,0:,0
5950,0,0:,0
5951,0,0:,0
5952,0,0:,0
5959,0,0:,0
5960,0,0:,0
5961,0,0:,0
5968,0,0:,0
5969,0,0:,0
5970,0,0:,0
5977,0,0:,0
5978,0,0:,0
5979,0,0:,0
5986,0,0:,0
5987,0,0:,0
5988,0,0:,0
5995,0,0:,0
5996,0,0:,0
5997,0,0:,0
6004,0,0:,0
6005,0,0:,0
6006,0,0:,0
6013,0,0:,0
6014,0,0:,0
6015,0,0:,0
6022,0,0:,0
6023,0,0:,0
6024,0,0:,0
6031,0,0:,0
6032,0,0:,0
6033,0,0:,0
6040,0,0:,0
6041,0,0:,0
6042,0,0:,0
6049,0,0:,0
6050,0,0:,0
6051,0,0:,0
6058,0,0:,0
6059,0,0:,0
6060,0,0:,0
6067,0,0:,0
6068,0,0:,0
6069,0,0:,0
6076,0,0:,0
6077,0,0:,0
6078,0,0:,0
6085,0,0:,0
6086,0,0:,0
6087,0,0:,0
6094,0,0:,0
6095,0,0:,0
6096,0,0:,0
6103,0,0:,0
6104,0,0:,0
6105,0,0:,0
6112,0,0:,0
6113,0,0:,0
6114,0,0:,0
6121,0,0:,0
6122,0,0:,0
6123,0,0:,0
6130,0,0:,0
6131,0,0:,0
6132,0,0:,0
6139,0,0:,0
6140,0,0:,0
6141,0,0:,0
6148,0,0:,0
6149,0,0:,0
6150,0,0:,0
6157,0,0:,0
6158,0,0:,0
6159,0,0:,0
6166,0,0:,0
6167,0,0:,0
6168,0,0:,0
6175,0,0:,0
6176,0,0:,0
6177,0,0:,0
6184,0,0:,0
6185,0,0:,0
6186,0,0:,0
6193,0,0:,0
6194,0,0:,0
6195,0,0:,0
6202,0,0:,0
6203,0,0:,0
6204,0,0:,0
6211,0,0:,0
6212,0,0:,0
6213,0,0:,0
6220,0,0:,0
6221,0,0:,0
6222,0,0:,0
6229,0,0:,0
6230,0,0:,0
6231,0,0:,0
6238,0,0:,0
6239,0,0:,0
6240,0,0:,0
6247,0,0:,0
6248,0,0:,0
6249,0,0:,0
6256,0,0:,0
6257,0,0:,0
6258,0,0:,0
6265,0,0:,0
6266,0,0:,0
6267,0,0:,0
6274,0,0:,0
6275,0,0:,0
6276,0,0:,0
6284,7169,0:,-61
6285,0,0:,0
6286,0,0:,0
6293,7169,0:,-61
6294,0,0:,0
6295,0,0:,0
6303,7169,0:,-61
6304,0,0:,0
6305,0,0:,0
6312,7169,0:,-61
6313,0,0:,0
6314,0,0:,0
6321,7169,0:,-61
6322,0,0:,0
6323,0,0:,0
6330,7169,0:,-61
6331,0,0:,0
6332,0,0:,0
6339,7169,0:,-61
6340,0,0:,0
6341,0,0:,0
6348,7169,0:,-61
6349,0,0:,0
6350,0,0:,0
6357,7169,0:,-61
6358,0,0:,0
6359,0,0:,0
6366,7169,0:,-61
6367,0,0:,0
6368,0,0:,0
6375,7169,1:,-61
6376,0,0:,0
6377,0,0:,0
6384,7169,1:,-61
6385,0,0:,0
6386,0,0:,0
6393,7169,1:,-61
6394,0,0:,0
6395,0,0:,0
6402,7169,1:,-61
6403,0,0:,0
6404,0,0:,0
6411,7169,1:,-61
6412,0,0:,0
6413,0,0:,0
6420,7169,1:,-61
6421,0,0:,0
6422,0,0:,0
6429,7169,1:,-61
6430,0,0:,0
6431,0,0:,0
6438,7169,1:,-61
6439,0,0:,0
6440,0,0:,0
6447,7169,1:,-61
6448,0,0:,0
6449,0,0:,0
6456,7169,1:,-61
6457,0,0:,0
6458,0,0:,0
6465,7169,2:,-61
6466,0,0:,0
6467,0,0:,0
6474,7169,2:,-61
6475,0,0:,0
6476,0,0:,0
6483,7169,2:,-61
6484,0,0:,0
6485,0,0:,0
6492,7169,2:,-61
6493,0,0:,0
6494,0,0:,0
6501,7169,2:,-61
6502,0,0:,0
6503,0,0:,0
6510,7169,2:,-61
6511,0,0:,0
6512,0,0:,0
6519,7169,2:,-61
6520,0,0:,0
6521,0,0:,0
6528,7169,2:,-61
6529,0,0:,0
6530,0,0:,0
6537,7169,2:,-61
6538,0,0:,0
6539,0,0:,0
6546,7169,2:,-61
6547,0,0:,0
6548,0,0:,0
6555,7169,3:,-61
6556,0,0:,0
6557,0,0:,0
6565,7169,3:,-61
6566,7171,0:,-56
6567,0,0:,0
6574,7169,3:,-61
6575,7171,0:,-56
6576,0,0:,0
6583,7169,3:,-61
6584,7171,0:,-56
6585,0,0:,0
6592,7169,3:,-61
6593,7171,0:,-56
6594,0,0:,0
6601,7169,3:,-61
6602,7171,0:,-56
6603,0,0:,0
6610,7169,3:,-61
6611,7171,0:,-56
6612,0,0:,0
6619,7169,3:,-61
6620,7171,0:,-56
6621,0,0:,0
6628,7169,3:,-61
6629,7171,0:,-56
6630,0,0:,0
6637,7169,3:,-61
6638,7171,0:,-56
6639,0,0:,0
6646,7169,4:,-61
6647,7171,0:,-56
6648,0,0:,0
6655,7169,4:,-61
6656,7171,1:,-56
6657,0,0:,0
6664,7169,4:,-61
6665,7171,1:,-56
6666,0,0:,0
6673,7169,4:,-61
6674,7171,1:,-56
6675,0,0:,0
6682,7169,4:,-61
6683,7171,1:,-56
6684,0,0:,0
6691,7169,4:,-61
6692,7171,1:,-56
6693,0,0:,0
6700,7169,4:,-61
6701,7171,1:,-56
6702,0,0:,0
6709,7169,4:,-61
6710,7171,1:,-56
6711,0,0:,0
6718,7169,4:,-61
6719,7171,1:,-56
6720,0,0:,0
6727,7169,4:,-61
6728,7171,1:,-56
6729,0,0:,0
6736,7169,5:,-61
6737,7171,1:,-56
6738,0,0:,0
6745,7169,5:,-61
6746,7171,2:,-56
6747,0,0:,0
6754,7169,5:,-61
6755,7171,2:,-56
6756,0,0:,0
6763,7169,5:,-61
6764,7171,2:,-56
6765,0,0:,0
6772,7169,5:,-61
6773,7171,2:,-56
6774,0,0:,0
6781,7169,5:,-61
6782,7171,2:,-56
6783,0,0:,0
6790,7169,5:,-61
6791,7171,2:,-56
6792,0,0:,0
6799,7169,5:,-61
6800,7171,2:,-56
6801,0,0:,0
6808,7169,5:,-61
6809,7171,2:,-56
6810,0,0:,0
6817,7169,5:,-61
6818,7171,2:,-56
6819,0,0:,0
6826,7169,6:,-61
6827,7171,2:,-56
6828,0,0:,0
6835,7169,6:,-61
6836,7171,3:,-56
6837,0,0:,0
6844,7169,6:,-61
6845,7171,3:,-56
6846,0,0:,0
6853,7169,6:,-61
6854,7171,3:,-56
6855,0,0:,0
6862,7169,6:,-61
6863,7171,3:,-56
6864,0,0:,0
6871,7169,6:,-61
6872,7171,3:,-56
6873,0,0:,0
6880,7169,6:,-61
6881,7171,3:,-56
6882,0,0:,0
6889,7169,6:,-61
6890,7171,3:,-56
6891,0,0:,0
6898,7169,6:,-61
6899,7171,3:,-56
6900,0,0:,0
6907,7169,6:,-61
6908,7171,3:,-56
6909,0,0:,0
6916,7169,7:,-61
6917,7171,3:,-56
6918,0,0:,0
6925,7169,7:,-61
6926,7171,4:,-56
6927,0,0:,0
6934,7169,7:,-61
6935,7171,4:,-56
6936,0,0:,0
6943,7169,7:,-61
6944,7171,4:,-56
6945,0,0:,0
6952,7169,7:,-61
6953,7171,4:,-56
6954,0,0:,0
6961,7169,7:,-61
6962,7171,4:,-56
6963,0,0:,0
6970,7169,7:,-61
6971,7171,4:,-56
6972,0,0:,0
6979,7169,7:,-61
6980,7171,4:,-56
6981,0,0:,0
6988,7169,7:,-61
6989,7171,4:,-56
6990,0,0:,0
6997,7169,7:,-61
6998,7171,4:,-56
6999,0,0:,0
7006,7169,8:,-61
7007,7171,4:,-56
7008,0,0:,0
7015,7169,8:,-61
7016,7171,5:,-56
7017,0,0:,0
7024,7169,8:,-61
7025,7171,5:,-56
7026,0,0:,0
7033,7169,8:,-61
7034,7171,5:,-56
7035,0,0:,0
7042,7169,8:,-61
7043,7171,5:,-56
7044,0,0:,0
7051,7169,8:,-61
7052,7171,5:,-56
7053,0,0:,0
7060,7169,8:,-61
7061,7171,5:,-56
7062,0,0:,0
7069,7169,8:,-61
7070,7171,5:,-56
7071,0,0:,0
7078,7169,8:,-61
7079,7171,5:,-56
7080,0,0:,0
7087,7169,8:,-61
7088,7171,5:,-56
7089,0,0:,0
7096,7169,9:,-61
7097,7171,5:,-56
7098,0,0:,0
7105,7169,9:,-61
7106,7171,6:,-56
7107,0,0:,0
7114,7169,9:,-61
7115,7171,6:,-56
7116,0,0:,0
7123,7169,9:,-61
7124,7171,6:,-56
7125,0,0:,0
7132,7169,9:,-61
7133,7171,6:,-56
7134,0,0:,0
7141,7169,9:,-61
7142,7171,6:,-56
7143,0,0:,0
7150,7169,9:,-61
7151,7171,6:,-56
7152,0,0:,0
7159,7169,9:,-61
7160,7171,6:,-56
7161,0,0:,0
7168,7169,9:,-61
7169,7171,6:,-56
7170,0,0:,0
7177,7169,9:,-61
7178,7171,6:,-56
7179,0,0:,0
7186,7169,10:,-61
7187,7171,6:,-56
7188,0,0:,0
7195,7169,10:,-61
7196,7171,7:,-56
7197,0,0:,0
7204,7169,10:,-61
7205,7171,7:,-56
7206,0,0:,0
7213,7169,10:,-61
7214,7171,7:,-56
7215,0,0:,0
7222,7169,10:,-61
7223,7171,7:,-56
7224,0,0:,0
7231,7169,10:,-61
7232,7171,7:,-56
7233,0,0:,0
7240,7169,10:,-61
7241,7171,7:,-56
7242,0,0:,0
7249,7169,10:,-61
7250,7171,7:,-56
7251,0,0:,0
7258,7169,10:,-61
7259,7171,7:,-56
7260,0,0:,0
7267,7169,10:,-61
7268,7171,7:,-56
7269,0,0:,0
7276,7169,11:,-61
7277,7171,7:,-56
7278,0,0:,0
7285,7169,11:,-61
7286,7171,8:,-56
7287,0,0:,0
7294,7169,11:,-61
7295,7171,8:,-56
7296,0,0:,0
7303,7169,11:,-61
7304,7171,8:,-56
7305,0,0:,0
7312,7169,11:,-61
7313,7171,8:,-56
7314,0,0:,0
7321,7169,11:,-61
7322,7171,8:,-56
7323,0,0:,0
7330,7169,11:,-61
7331,7171,8:,-56
7332,0,0:,0
7339,7169,11:,-61
7340,7171,8:,-56
7341,0,0:,0
7348,7169,11:,-61
7349,7171,8:,-56
7350,0,0:,0
7357,7169,11:,-61
7358,7171,8:,-56
7359,0,0:,0
7366,7169,12:,-61
7367,7171,8:,-56
7368,0,0:,0
7375,7169,12:,-61
7376,7171,9:,-56
7377,0,0:,0
7384,7169,12:,-61
7385,7171,9:,-56
7386,0,0:,0
7393,7169,12:,-61
7394,7171,9:,-56
7395,0,0:,0
7402,7169,12:,-61
7403,7171,9:,-56
7404,0,0:,0
7411,7169,12:,-61
7412,7171,9:,-56
7413,0,0:,0
7420,7169,12:,-61
7421,7171,9:,-56
7422,0,0:,0
7429,7169,12:,-61
7430,7171,9:,-56
7431,0,0:,0
7438,7169,12:,-61
7439,7171,9:,-56
7440,0,0:,0
7447,7169,12:,-61
7448,7171,9:,-56
7449,0,0:,0
7456,7169,13:,-61
7457,7171,9:,-56
7458,0,0:,0
7465,7169,13:,-61
7466,7171,10:,-55
7467,0,0:,0
7474,7169,13:,-61
7475,7171,10:,-55
7476,0,0:,0
7483,7169,13:,-61
7484,7171,10:,-55
7485,0,0:,0
7492,7169,13:,-61
7493,7171,10:,-55
7494,0,0:,0
7501,7169,13:,-61
7502,7171,10:,-55
7503,0,0:,0
7510,7169,13:,-61
7511,7171,10:,-55
7512,0,0:,0
7519,7169,13:,-61
7520,7171,10:,-55
7521,0,0:,0
7528,7169,13:,-61
7529,7171,10:,-55
7530,0,0:,0
7538,7169,13:,-61
7539,12288,0:,-55
7540,12288,0:,-55
7547,7169,14:,-61
7548,12288,0:,-55
7549,12288,0:,-55
7556,7169,14:,-61
7557,12288,0:,-55
7558,12288,0:,-55
7565,7169,14:,-61
7566,12288,0:,-55
7567,12288,0:,-55
7574,7169,14:,-61
7575,12288,0:,-55
7576,12288,0:,-55
7583,7169,14:,-61
7584,12288,0:,-55
7585,12288,0:,-55
7592,7169,14:,-61
7593,12288,0:,-55
7594,12288,0:,-55
7601,7169,14:,-61
7602,12288,0:,-55
7603,12288,0:,-55
7610,7169,14:,-61
7611,12288,0:,-55
7612,12288,0:,-55
7619,7169,14:,-61
7620,12288,0:,-55
7621,12288,0:,-55
7628,7169,14:,-61
7629,12288,1:,-55
7630,12288,1:,-55
7637,7169,15:,-61
7638,12288,1:,-55
7639,12288,1:,-55
7646,7169,15:,-61
7647,12288,1:,-55
7648,12288,1:,-55
7655,7169,15:,-61
7656,12288,0:,-55
7657,12288,0:,-55
7664,7169,15:,-61
7665,12288,0:,-55
7666,12288,0:,-55
7673,7169,15:,-61
7674,12288,0:,-55
7675,12288,0:,-55
7682,7169,15:,-61
7683,12288,0:,-55
7684,12288,0:,-55
7691,7169,15:,-61
7692,12288,0:,-55
7693,12288,0:,-55
7700,7169,15:,-61
7701,12288,0:,-55
7702,12288,0:,-55
7709,7169,15:,-61
7710,12288,0:,-55
7711,12288,0:,-55
7718,7169,15:,-61
7719,12288,0:,-55
7720,12288,0:,-55
7727,7169,16:,-61
7728,12288,0:,-55
7729,12288,0:,-55
7736,7169,16:,-61
7737,12288,0:,-55
7738,12288,0:,-55
7745,7169,16:,-61
7746,12288,1:,-55
7747,12288,1:,-55
7754,7169,16:,-61
7755,12288,1:,-55
7756,12288,1:,-55
7763,7169,16:,-61
7764,12288,1:,-55
7765,12288,1:,-55
7772,7169,16:,-61
7773,12288,1:,-55
7774,12288,1:,-55
7781,7169,16:,-61
7782,12288,1:,-55
7783,12288,1:,-55
7790,7169,16:,-61
7791,12288,1:,-55
7792,12288,1:,-55
7799,7169,16:,-61
7800,12288,1:,-55
7801,12288,1:,-55
7808,7169,16:,-61
7809,12288,1:,-55
7810,12288,1:,-55
7817,7169,17:,-61
7818,12288,1:,-55
7819,12288,1:,-55
7826,7169,17:,-61
7827,12288,1:,-55
7828,12288,1:,-55
7835,7169,17:,-61
7836,12288,2:,-55
7837,12288,2:,-55
7844,7169,17:,-61
7845,12288,2:,-55
7846,12288,2:,-55
7853,7169,17:,-61
7854,12288,2:,-55
7855,12288,2:,-55
7862,7169,17:,-61
7863,12288,2:,-55
7864,12288,2:,-55
7871,7169,17:,-61
7872,12288,2:,-55
7873,12288,2:,-55
7880,7169,17:,-61
7881,12288,2:,-55
7882,12288,2:,-55
7889,7169,17:,-61
7890,12288,2:,-55
7891,12288,2:,-55
7898,7169,17:,-61
7899,12288,2:,-55
7900,12288,2:,-55
7907,7169,18:,-61
7908,12288,2:,-55
7909,12288,2:,-55
7916,7169,18:,-61
7917,12288,2:,-55
7918,12288,2:,-55
7925,7169,18:,-61
7926,12288,3:,-55
7927,12288,3:,-55
7934,7169,18:,-61
7935,12288,3:,-55
7936,12288,3:,-55
7943,7169,18:,-61
7944,12288,3:,-55
7945,12288,3:,-55
7952,7169,18:,-61
7953,12288,3:,-55
7954,12288,3:,-55
7961,7169,18:,-61
7962,12288,3:,-55
7963,12288,3:,-55
7970,7169,18:,-61
7971,12288,3:,-55
7972,12288,3:,-55
7979,7169,18:,-61
7980,12288,3:,-55
7981,12288,3:,-55
7988,7169,18:,-61
7989,12288,3:,-55
7990,12288,3:,-55
7997,7169,19:,-61
7998,12288,3:,-55
7999,12288,3:,-55
8006,7169,19:,-61
8007,12288,3:,-55
8008,12288,3:,-55
8015,7169,19:,-61
8016,12288,4:,-55
8017,12288,4:,-55
8024,7169,19:,-61
8025,12288,4:,-55
8026,12288,4:,-55
8033,7169,19:,-61
8034,12288,4:,-55
8035,12288,4:,-55
8042,7169,19:,-61
8043,12288,4:,-55
8044,12288,4:,-55
8051,7169,19:,-61
8052,12288,4:,-55
8053,12288,4:,-55
8060,7169,19:,-61
8061,12288,0:,-56
8062,12288,0:,-56
8069,7169,19:,-61
8070,12288,0:,-56
8071,12288,0:,-56
8078,7169,19:,-61
8079,12288,0:,-56
8080,12288,0:,-56
8087,7169,20:,-61
8088,12288,0:,-56
8089,12288,0:,-56
8096,7169,20:,-61
8097,12288,0:,-56
8098,12288,0:,-56
8105,7169,20:,-61
8106,12288,0:,-56
8107,12288,0:,-56
8114,7169,20:,-61
8115,12288,0:,-56
8116,12288,0:,-56
8123,7169,20:,-61
8124,12288,0:,-56
8125,12288,0:,-56
8132,7169,20:,-61
8133,12288,0:,-56
8134,12288,0:,-56
8141,7169,20:,-61
8142,12288,0:,-56
8143,12288,0:,-56
8150,7169,20:,-61
8151,12288,1:,-56
8152,12288,1:,-56
8159,7169,20:,-61
8160,12288,1:,-56
8161,12288,1:,-56
8168,7169,20:,-61
8169,12288,1:,-56
8170,12288,1:,-56
8177,7169,21:,-61
8178,12288,1:,-56
8179,12288,1:,-56
8186,7169,21:,-61
8187,12288,1:,-56
8188,12288,1:,-56
8195,7169,21:,-61
8196,12288,1:,-56
8197,12288,1:,-56
8204,7169,21:,-61
